ref|label|hilo|item|login|fechaini|fechafin|detail|group|type|typename|unitprogram|unit|price
SIP016|EJECUCION DE LOSAS DE FUNDACION EN SOTANOS 2 Y 1, EN H.A. TIPO H25- E=0.60M, DE ACUERDO A LAS ET Y EN PLANOS ESTRUCTURALES.|SIP-3||carguedas,jseborga,prodas|02/02/2016|20/10/2016||0|||429.69|M3|2101.87
SIP017|EJECUCION DE VIGAS DE FUNDACION, EQUILIBRIO Y ARRIOSTRE EN HORMIGON ARMADO TIPO H20, DE ACUERDO A LAS ET Y EN PLANOS ESTRUCTURALES.|SIP-3||carguedas,jseborga,prodas|02/02/2016|20/10/2016||0|||91.76|M3|2323.47
SIP018|EJECUCION DE LOSAS DE FUNDACION SOTANO 1 Y PARA AREA DE ASCENSORES EN HORMIGON ARMADO TIPO H25, E=0.40 M, DE ACUERDO A LAS ET Y EN PLANOS ESTRUCTURALES.|SIP-3||carguedas,jseborga,prodas|02/02/2016|20/10/2016||0|||35.16|M3|2024.05
SIP019|EJECUCION DE FUNDACIONES CORRIDAS PARA MUROS DE CONTENCION PERIMETRALES EN HORMIGON ARMADO TIPO H25, DE ACUERDO A LAS ET Y EN PLANOS ESTRUCTURALES.|SIP-3||carguedas,jseborga,prodas|02/02/2016|20/10/2016||0|||14.94|M3|2168.86
SIP020|EJECUCION DE CIMIENTOS Y SOBRECIMENTOS DE HORMIGON ARMADO|SIP-3||carguedas,jseborga,prodas|02/02/2016|20/10/2016||0|||12.7|M3|2168.86
SIP021|EJECUCION DE MUROS DE CONTENCION EN HORMIGON ARMADO TIPO H25, PARA LOS MUROS PERIMETRALES DE SOTANO DOS, SOTANO UNO Y PLANTA BAJA, DE ACUERDO A LOS PLANOS ESTRUCTURALES.|SIP-3||carguedas,jseborga,prodas|02/02/2016|20/10/2016||0|||198.85|M3|2526.39
SIP022|EJECUCION DE MUROS DE CONTENCION EN HORMIGON ARMADO TIPO H25, PARA LOS MUROS PERIMETRALES DE SALA DE TRANSFORMADORES, DE ACUERDO A LOS PLANOS ESTRUCTURALES.|SIP-3||carguedas,jseborga,prodas|02/02/2016|20/10/2016||0|||8.44|M3|2501.52
SIP023|EJECUCION DE MUROS PORTANTES EN HORMIGON ARMADO TIPO H25, DE ACUERDO A LOS PLANOS ESTRUCTURALES.|SIP-3||carguedas,jseborga,prodas|02/02/2016|20/10/2016||0|||179.49|M3|2501.52
SIP024|EJECUCION DE MUROS PORTANTES EN HORMIGON ARMADO TIPO H25, PARA ASCENSORES, CON ACABADO VISTO DE LAS CARAS EXTERIORES, CON TEXTURA DE ACUERDO A DETALLE ARQUITECTONICO Y A LOS PLANOS ESTRUCTURALES. ET.|SIP-3||carguedas,jseborga,prodas|02/02/2016|20/10/2016||0|||103.47|M3|2915.11
SIP025|EJECUCION DE MUROS PORTANTES EN HORMIGON ARMADO TIPO H25, PARA ESCALERAS, CON ACABADO VISTO CON TEXTURA DE ACUERDO CON DETALLE ARQUITECTONICO Y A LOS PLANOS ESTRUCTURALES. ET|SIP-3||carguedas,jseborga,prodas|02/02/2016|20/10/2016||0|||65|M3|2915.11
SIP026|EJECUCION DE MUROS PORTANTES CURVOS  EN HORMIGON ARMADO TIPO H25, PARA AREA AUDITORIO, DE ACUERDO CON DETALLE ARQUITECTONICO Y A LOS PLANOS ESTRUCTURALES Y ET|SIP-3||carguedas,jseborga,prodas|02/02/2016|20/10/2016||0|||56.04|M3|2915.11
SIP027|EJECUCION DE COLUMNAS CIRCULARES DE HORMIGON ARMADO, TIPO H25 DE ACUERDO A LAS DIMENSIONES SENALADAS EN PLANOS ESTRUCTURALES, SEGUN ET.|SIP-3||carguedas,jseborga,prodas|02/02/2016|20/10/2016||0|||3.84|M3|2501.52
SIP028|EJECUCION DE COLUMNAS RECTANGULARES DE HORMIGON ARMADO, TIPO H25 DE ACUERDO A LAS DIMENSIONES SENALADAS EN PLANOS ESTRUCTURALES Y ET.|SIP-3||carguedas,jseborga,prodas|02/02/2016|20/10/2016||0|||73.69|M3|2451.8
SIP029|EJECUCION DE VIGAS NORMALES TIPO DINTEL CON HORMIGON TIPO H25, DE ACUERDO A PLANOS DE DISENO Y ET|SIP-3||carguedas,jseborga,prodas|02/02/2016|20/10/2016||0|||291.3|M3|2451.8
SIP030|EJECUCION DE VIGAS NORMALES TIPO DINTEL DE SECCION VARIABLE EN HORMIGON TIPO H25, DE ACUERDO A PLANOS DE DISENO Y ET|SIP-3||carguedas,jseborga,prodas|02/02/2016|20/10/2016||0|||2.09|M3|2451.8
SIP031|EJECUCION DE VIGAS NORMALES TIPO DINTEL CURVAS, PARA GRADERIAS EN HORMIGON TIPO H25, DE ACUERDO A PLANOS DE DISENO Y ET|SIP-3||carguedas,jseborga,prodas|02/02/2016|20/10/2016||0|||15.29|M3|2501.52
SIP032|EJECUCION DE VIGAS PLANAS DE CON HORMIGON TIPO H25, DE ACUERDO A PLANOS DE DISENO. INCLUYE LA EJECUCION DE CORDONES TIPO PRETIL.|SIP-3||carguedas,jseborga,prodas|02/02/2016|20/10/2016||0|||2.96|M3|2451.8
SIP033|EJECUCION DE VIGAS INVERTIDAS DE HORMIGON TIPO H25, DE ACUERDO A PLANOS DE DISENO Y ET|SIP-3||carguedas,jseborga,prodas|02/02/2016|20/10/2016||0|||6.56|M3|2451.8
SIP034|EJECUCION DE ENTREPISO NERVURADO, CON ESPESOR TOTAL DE 0.15 M (0.05M DE LOSA DE COMPRESION) EN HORMIGON ARMADO TIPO H25, DE ACUERDO A LAS ET Y EN PLANOS ESTRUCTURALES.|SIP-3||carguedas,jseborga,prodas|02/02/2016|20/10/2016||0|||6.81|M3|2562.85
SIP035|EJECUCION DE ENTREPISO NERVURADO, CON ESPESOR TOTAL DE 0.25 M (0.05M DE LOSA DE COMPRESION) EN HORMIGON ARMADO TIPO H25, DE ACUERDO A LAS ET Y EN PLANOS ESTRUCTURALES.|SIP-3||carguedas,jseborga,prodas|02/02/2016|20/10/2016||0|||221.27|M3|2562.85
SIP036|EJECUCION DE ENTREPISO NERVURADO, CON ESPESOR TOTAL DE 0.30 M (0.05M DE LOSA DE COMPRESION) EN HORMIGON ARMADO TIPO H25, DE ACUERDO A LAS ET Y EN PLANOS ESTRUCTURALES.|SIP-3||carguedas,jseborga,prodas|02/02/2016|20/10/2016||0|||202.75|M3|2513.13
SIP037|EJECUCION DE ENTREPISO NERVURADO, CON ESPESOR TOTAL DE 0.35 M (0.05M DE LOSA DE COMPRESION) EN HORMIGON ARMADO TIPO H25, DE ACUERDO A LAS ET Y EN PLANOS ESTRUCTURALES.|SIP-3||carguedas,jseborga,prodas|02/02/2016|20/10/2016||0|||92.41|M3|2513.13
SIP038|EJECUCION DE LOSAS MACIZAS, CON ESPESOR DE 0.15 M EN HORMIGON ARMADO TIPO H25, DE ACUERDO A LOS PLANOS ESTRUCTURALES.|SIP-3||carguedas,jseborga,prodas|02/02/2016|20/10/2016||0|||8.9|M3|2513.13
SIP039|EJECUCION DE ABACOS PERDIDOS, CON ALTURA DE 0.30 M EN HORMIGON ARMADO TIPO H25, DE ACUERDO A PLANOS ESTRUCTURALES.|SIP-3||carguedas,jseborga,prodas|02/02/2016|20/10/2016||0|||1.5|M3|2513.13
SIP040|BORDE TIPO BOTAGUAS EN HORMIGON ARMADO TIPO H25, EN LOSAS Y VIGAS|SIP-3||carguedas,jseborga,prodas|02/02/2016|20/10/2016||0|||3.96|M3|2463.4
SIP041|EJECUCION DE ESCALERAS Y LOSAS DE DESCANSO LLENAS, CON ESPESOR DE 0.15 M EN HORMIGON ARMADO TIPO H25, DE ACUERDO A LOS PLANOS ESTRUCTURALES.|SIP-3||carguedas,jseborga,prodas|02/02/2016|20/10/2016||0|||43.95|M3|2600.95
SIP042|EJECUCION DE LOSAS DE HORMIGON TIPO B (H20) SOBRE TERRENO, ESPESOR 0.10M, INCLUYENDO COMPACTACION, HORMIGON DE LIMPIEZA, AISLANTE HIDROFUGO, SEGUN ET SEC. 03 90 01|SIP-3||carguedas,jseborga,prodas|02/02/2016|20/10/2016||0|||84.7|M3|1719.55
SIP043|SUMINISTRO, CORTADO, DOBLADO, COLOCADO Y SUJECIÓN DEL ACERO DE REFUERZO PARA EL HORMIGÓN DE LOS ITEMS 3.1.1 AL 3.1.29 ANTERIORES, DE ACUERDO CON LAS ET|SIP-3||carguedas,jseborga,prodas|02/02/2016|20/10/2016||0|||211163|KG|14.89
SIP044|SUMINISTRO, CORTADO, COLOCADO Y SUJECION BLOQUES DE STYROPOR PARA LA CONFORMACION DE LA LOSA ALIGERADA EN DIMENSIONES DE 0.40X0.40X0.20M DE ACUERDO CON LAS ET.|SIP-3||carguedas,jseborga,prodas|02/02/2016|20/10/2016||0|||7254|PZA|28.25
SIP045|SUMINISTRO, CORTADO, COLOCADO Y SUJECION BLOQUES DE STYROPOR PARA LA CONFORMACION DE LA LOSA ALIGERADA EN DIMENSIONES DE 0.40X0.40X0.25M DE ACUERDO CON LAS ET.|SIP-3||carguedas,jseborga,prodas|02/02/2016|20/10/2016||0|||5792|PZA|15.27
SIP046|SUMINISTRO, CORTADO, COLOCADO Y SUJECION BLOQUES DE STYROPOR PARA LA CONFORMACION DE LA LOSA ALIGERADA EN DIMENSIONES DE 0.40X0.40X0.30M DE ACUERDO CON LAS ET.|SIP-3||carguedas,jseborga,prodas|02/02/2016|20/10/2016||0|||369|PZA|18.01
SIP047|SUMINISTRO, CORTADO, COLOCADO Y SUJECION BLOQUES DE STYROPOR PARA LA CONFORMACION DE LA LOSA ALIGERADA EN DIMENSIONES DE 1.00X0.40X0.10M DE ACUERDO CON LAS ET.|SIP-3||carguedas,jseborga,prodas|02/02/2016|20/10/2016||0|||194|PZA|15.27
SIP048|ENTRAMADO METALICO PARA CONFORMACION DEL ENTARIMADO DE ESCENARIO, CONFORMADO POR PERFILES TUBULARES 150X100X3|SIP-3||carguedas,jseborga,prodas|02/02/2016|20/10/2016||0|||1224|KG|31.99
SIP049|EJECUCION Y MONTAJE DE LA ESTRUCTURA METALICA DE CUBIERTA, MEDIANTE PERFILES TUBULARES, DE ACUERDO A DISENO ESPECIFICO Y A LAS ET. LA ESTRUCTURA COMPRENDE:  - SUPERFICIE HORIZONTAL CUBIERTA 84 M2.- ENTRAMADO A|SIP-3||carguedas,jseborga,prodas|02/02/2016|20/10/2016||0|||750|KG|47.12
SIP-4|ARQUITECTURA|||carguedas,jseborga,prodas||||1|||||
SIP-4-1|MAMPOSTERIA - MUROS Y ALBANILERIA|SIP-4||carguedas,jseborga,prodas||||1|||||
SIP050|MUROS DE MAMPOSTERIA DE LADRILLO 6H PARA REVESTIR, ESPESOR ACABADO 0,20 M, DESTINADO A MUROS  EXTERNOS. ESPECIFICACIONES SEC. 501|SIP-4-1||carguedas,jseborga,prodas|08/02/2016|08/02/2017||0|||1298.6|M2|156.37
SIP051|MUROS DE MAMPOSTERIA DE LADRILLO HUECO 6H PARA REVESTIR, ESPESOR  ACABADO 0,15 M, DESTINADO A DIVISION DE AMBIENTES. ESPECIFICACIONES SEC. 501|SIP-4-1||carguedas,jseborga,prodas|08/02/2016|08/02/2017||0|||2177|M2|147.75
SIP052|MUROS DE MAMPOSTERIA DE LADRILLO HUECO PARA REVESTIR, ESPESOR ACABADO 0,10 M , DESTINADO A MUROS  DE SHAFTS. ESPECIFICACIONES SEC. 501|SIP-4-1||carguedas,jseborga,prodas|08/02/2016|08/02/2017||0|||101|M2|127.48
SIP053|BORDILLO DE HORMIGON EN LOSA DE CUBIERTA, CON ALTURA DE 20 CM PARA REMATE Y PROTECCION DE MANTA DE IMPERMEABILIZACION EN SU PERIMETRO. PLANO DE DETALLE No D14.|SIP-4-1||carguedas,jseborga,prodas|08/02/2016|08/02/2017||0|||94|ML|186.46
SIP054|BORDILLO DE HORMIGON ARMADO   EN LOS SECTORES DE ACCESO A CUBIERTAS.|SIP-4-1||carguedas,jseborga,prodas|08/02/2016|08/02/2017||0|||4|ML|138.74
SIP055|BORDILLO DE HORMIGON ARMADO  PARA CONFORMACION DE BORDE  DE JARDINERAS EN PLANTA BAJA H= 20 CM.   PLANO DE DETALLE D17.|SIP-4-1||carguedas,jseborga,prodas|08/02/2016|08/02/2017||0|||55|ML|126.24
SIP-4-2|IMPERMEABILIZACIONES|SIP-4||carguedas,jseborga,prodas||||1|||||
SIP056|IMPERMEABILIZACION DE LOSAS DE CUBIERTA, MEDIANTE MEMBRANA ASFALTICA DE 4 MM CON REVESTIMIENTO DE ALUMINIO. PLANO DE DETALLE No D14.  ESPECIFICACIONES SEC. 601|SIP-4-2||carguedas,jseborga,prodas|08/02/2016|08/02/2017||0|||598|M2|116.65
SIP057|IMPERMEABILIZACION DE LOSA DE INGRESOS EN PLANTA BAJA Y PISO DE LA TERRAZA EN LA GALERIA, MEDIANTE MEMBRANA ASFALTICA DE 4MM. ESPECIFICACIONES SEC. 601|SIP-4-2||carguedas,jseborga,prodas|08/02/2016|08/02/2017||0|||115|M2|116.65
SIP058|IMPERMEABILIZACION DE JARDINERAS DE PLANTA BAJA Y TERRAZA CON PINTURA RECUPLAST. PLANO DE DETALLE No D15. ESPECIFICACIONES SEC. 602|SIP-4-2||carguedas,jseborga,prodas|08/02/2016|08/02/2017||0|||88|M2|63.4
SIP059|IMPERMEABILIZACION DE LOS TANQUES DE AGUA. ESPECIFICACIONES SEC. 603|SIP-4-2||carguedas,jseborga,prodas|08/02/2016|08/02/2017||0|||64|M2|101.28
SIP060|SELLADO IMPERMEABLE, TRANSPARENTE MATE Y REPELENTE DE AGUA, PARA ESTRUCTURAS DE HORMIGON VISTO. ESPECIFICACIONES SEC. 604|SIP-4-2||carguedas,jseborga,prodas|08/02/2016|08/02/2017||0|||448|M2|31.68
SIP061|IMPERMEABILIZACION DE LA CARA POSTERIOR DE LOS MUROS DE CONTENCION CON POLIETILENO DE 200 MICRONES CON TRANSLAPES DE 0.30 M, SEGUN DETALLE PL. ES18 Y ET.|SIP-4-2||carguedas,jseborga,prodas|08/02/2016|08/02/2017||0|||756|M2|62.98
SIP-4-3|REVESTIMIENTO DE FACHADAS|SIP-4||carguedas,jseborga,prodas||||1|||||
SIP062|FACHADA DE MUROS EXTERIORES  CON REVOQUE DE MORTERO DE CAL HIDRATADA, CEMENTO Y ARENA, INCLUYE BUNAS. ESPECIFICACIONES SEC.  605|SIP-4-3||carguedas,jseborga,prodas|08/02/2016|08/02/2017||0|||2189.21|M2|151.52
SIP063|BOTAGUAS PREFABRICADOS DE HORMIGON ARMADO. PLANO DE DETALLE No D16.  ESPECIFICACIONES SEC. 607|SIP-4-3||carguedas,jseborga,prodas|08/02/2016|08/02/2017||0|||106.33|ML|128.7
SIP064|REVOQUE DE MUROS EXTERIORES CON MORTERO DE CEMENTO CON ACABADO TIPO HORMIGON VISTO|SIP-4-3||carguedas,jseborga,prodas|08/02/2016|08/02/2017||0|||460|M2|247.55
SIP065|JARDINES EN PLANTA BAJA, INCLUYE ACABADO, DRENAJES, GRAVA Y TIERRA. PLANO DE DETALLE No D17.|SIP-4-3||carguedas,jseborga,prodas|08/02/2016|08/02/2017||0|||165|M2|130.06
SIP066|JARDINES EN TERRAZA DE GALERIA, INCLUYE ACABADO, DRENAJES, GRAVA Y TIERRA. PLANO DE DETALLE No D15.|SIP-4-3||carguedas,jseborga,prodas|08/02/2016|08/02/2017||0|||30|M2|130.06
SIP-4-4|REVESTIMIENTO DE CIELOS|SIP-4||carguedas,jseborga,prodas||||1|||||
SIP067|CIELO RASO DE YESO ENLUCIDO SOBRE LOSA. ESPECIFICACIONES SEC. 610|SIP-4-4||carguedas,jseborga,prodas|08/02/2016|08/02/2017||0|||1107|M2|86.17
SIP068|PROVISION E INSTALACION DE CIELO RASO FALSO CON PLACAS ARMSTRONG, TIPO ULTIMA VECTOR 1920, TEXTURA FINA, CON SISTEMA DE SUSPENCION T. PLANO DE DETALLE No D13. ESPECIFICACIONES SEC. 611|SIP-4-4||carguedas,jseborga,prodas|08/02/2016|08/02/2017||0|||596|M2|201.83
SIP069|CIELO RASO FALSO DE CARTON YESO, SOBRE ENTRAMADO METALICO. PLANO DE DETALLE No D6.ESPECIFICACIONES SEC.  612|SIP-4-4||carguedas,jseborga,prodas|08/02/2016|08/02/2017||0|||1836|M2|191.35
SIP070|PROVISION E INSTALACION DE CIELO RASO FALSO CON PLACAS DE MADERA CEDRO, CON SISTEMA METALICO INCLUIDO .|SIP-4-4||carguedas,jseborga,prodas|08/02/2016|08/02/2017||0|||199|M2|175.07
SIP071|CENEFA DE PANEL AMSTRONG PARA LA COLOCACION DE LUZ INDIRECTA EN CIELO FALSO Y PLAFONES EN AREAS INDICADAS DEL TEATRO, ESP. 649|SIP-4-4||carguedas,jseborga,prodas|08/02/2016|08/02/2017||0|||47|ML|284.37
SIP-4-5|REVESTIMIENTO DE MUROS|SIP-4||carguedas,jseborga,prodas||||1|||||
SIP072|REVOQUE DE MUROS INTERIORES CON YESO. ESPECIFICACIONES SEC. 617|SIP-4-5||carguedas,jseborga,prodas|08/02/2016|08/02/2017||0|||6060|M2|78.94
SIP073|REVESTIMIENTO DE MUROS DE BANOS, CON CERAMICA ESMALTADA DE PRIMERA, INCLUYE CORTES A 45º, PIEZAS DE 41 X 41 CM. ESPECIFICACIONES SEC. 620|SIP-4-5||carguedas,jseborga,prodas|08/02/2016|08/02/2017||0|||631.76|M2|236.81
SIP074|REVESTIMIENTO DE MUROS DE COCINETAS, CON CERAMICA ESMALTADA DE PRIMERA, INCLUYE CORTES A 45º, PIEZAS DE 41 X 41 CM. ESPECIFICACIONES SEC. 620|SIP-4-5||carguedas,jseborga,prodas|08/02/2016|08/02/2017||0|||128.58|M2|236.81
SIP075|MURO CON REVESTIMIENTO DE GRANITO PARA MESONES DE INGRESO PARA SEGURIDAD Y CONTROL. ESPECIFICACIONES SEC. 621|SIP-4-5||carguedas,jseborga,prodas|08/02/2016|08/02/2017||0|||1|PZA|12494.82
SIP076|REVESTIMIENTO ACUSTICO DE  MADERA CEDRO EN MUROS DEL TEATRO. PLANO DE DETALLE No D5 . ESPECIFICACIONES.|SIP-4-5||carguedas,jseborga,prodas|08/02/2016|08/02/2017||0|||329|M2|325.81
SIP077|REVESTIMIENTO DE MUROS EXTERIOR DEL TEATRO, CON PIEDRA TARIJA   ESPECIFICACIONES.|SIP-4-5||carguedas,jseborga,prodas|08/02/2016|08/02/2017||0|||136|M2|313.37
SIP-4-6|REVESTIMIENTO DE PISOS|SIP-4||carguedas,jseborga,prodas||||1|||||
SIP078|CONTRAPISOS SOBRE LOSAS DE PISOS. ESPECIFICACIONES SEC. 625|SIP-4-6||carguedas,jseborga,prodas|08/02/2016|08/02/2017||0|||3536|M2|83.85
SIP079|CONTRAPISO SOBRE LOSAS DE CUBIERTAS  PARA DAR PENDIENTES SEGUN LO INDICADO EN PLANOS DE INSTALACION SANITARIA. ESPECIFICACIONES SEC. 625|SIP-4-6||carguedas,jseborga,prodas|08/02/2016|08/02/2017||0|||549|M2|86.44
SIP080|CONTRAPISO ESTRIADO SOBRE LOSAS DE RAMPA VEHICULARES. ESPECIFICAIONES SEC. 626|SIP-4-6||carguedas,jseborga,prodas|08/02/2016|08/02/2017||0|||55|M2|89.51
SIP081|PISO DE CEMENTO ENLUCIDO PARA LAS SUPERFICIES EN  LAS SALAS DE EQUIPOS Y DEPOSITOS.|SIP-4-6||carguedas,jseborga,prodas|08/02/2016|08/02/2017||0|||415|M2|86.31
SIP082|PISO DE CEMENTO  PARA LAS SUPERFICIES DE PARQUEOS EN SOTANO.|SIP-4-6||carguedas,jseborga,prodas|08/02/2016|08/02/2017||0|||143|M2|86.31
SIP083|PISO DE CERAMICA DE PRIMERA, PIEZAS 41 CM X 41 CM, PARA BANOS. ESPECIFICACIONES  SEC. 627|SIP-4-6||carguedas,jseborga,prodas|08/02/2016|08/02/2017||0|||142|M2|236.81
SIP084|PISO DE CERAMICA DE PRIMERA, PIEZAS 41 CM X 41 CM, PARA COCINETAS. ESPECIFICACIONES  SEC. 627|SIP-4-6||carguedas,jseborga,prodas|08/02/2016|08/02/2017||0|||32|M2|236.81
SIP085|PISO DE PORCELANATO ANTIDESLIZANTE DE 60 CM X 60 CM, PARA SALAS. ESPECIFICACIONES SEC. 628|SIP-4-6||carguedas,jseborga,prodas|08/02/2016|08/02/2017||0|||1967|M2|200.37
SIP086|ZOCALOS DE PORCELANATO ALTURA DE 10 CM , CON PIEZAS FABRICADAS PARA ESTE FIN, INCLUYE BUNA DE YESO. PLANO DE DETALLE No D9.   ESPECIFICACIONES SEC. 630|SIP-4-6||carguedas,jseborga,prodas|08/02/2016|08/02/2017||0|||952|ML|84.86
SIP087|PISO DE PORCELANATO ANTIDESLIZANTE  DE 60 CM X 60 CM, PARA DEPOSITOS. ESPECIFICACIONES SEC. 628|SIP-4-6||carguedas,jseborga,prodas|08/02/2016|08/02/2017||0|||173|M2|200.37
SIP088|ZOCALOS DE PORCELANATO ALTURA DE 10 CM , CON PIEZAS CORTADAS PARA ESTE FIN, INCLUYE BUNA DE YESO. PLANO DE DETALLE No D38.  ESPECIFICACIONES SEC. 630|SIP-4-6||carguedas,jseborga,prodas|08/02/2016|08/02/2017||0|||122|ML|84.86
SIP089|HUELLAS Y CONTRAHUELLAS, PIEZAS DE PORCELANATO FABRICADAS PARA ESTA FINALIDAD,   PARA ESCALERA DE CAMERINOS. PLANO DE DETALLE No D10. ESPECIFICACIONES SEC. 629|SIP-4-6||carguedas,jseborga,prodas|08/02/2016|08/02/2017||0|||29|ML|227.91
SIP090|PELDANOS DE GRANITO ANTIDESLIZANTE, CON FALDON FRONTAL DE 10 CM PARA ESCALERAS PRINCIPALES. PLANO DE DETALLE No D10. ESPECIFICACIONES SEC. 632|SIP-4-6||carguedas,jseborga,prodas|08/02/2016|08/02/2017||0|||346|ML|495.06
SIP091|PISO DE ENTABLONADO DE MADERA 15 CM  X 120 CM X  2 CM  DE PRIMERA CALIDAD, SOBRE ENTRANQUILLADO DE MADERA, PARA TODAS LAS AREAS DEL ESCENARIO. PLANO DE DETALLE No D8. ESPECIFICACIONES SEC. 633|SIP-4-6||carguedas,jseborga,prodas|08/02/2016|08/02/2017||0|||108|M2|526.52
SIP092|CEPILLADO Y PLASTIFICADO DE PISOS DE MADERA, CON BARNIZ POLIURETANO MONO COMPONENTE. ESPECIFICACIONES SEC. 635|SIP-4-6||carguedas,jseborga,prodas|08/02/2016|08/02/2017||0|||108|M2|79.1
SIP093|PISO DE ENTABLONADO DE MADERA 15 CM  X 120 CM X  2 CM  DE PRIMERA CALIDAD, SOBRE LOSA, PARA AREAS DE OFICINA Y SALA DE REUNIONES. PLANO DE DETALLE No D7. ESPECIFICACIONES SEC. 633|SIP-4-6||carguedas,jseborga,prodas|08/02/2016|08/02/2017||0|||59|M2|336.57
SIP094|SUMINISTRO E INSTALACION DE PISO DE ALFOMBRA IMPORTADA, MILLIKEN O EQUIVALENTE, DE ALTO TRAFICO, MODULOS DE 60 X 60 CM ANTIALERGICA. ESPECIFICACIONES SEC. 636|SIP-4-6||carguedas,jseborga,prodas|08/02/2016|08/02/2017||0|||371|M2|229.23
