ref|label|hilo|item|login|fechaini|fechafin|detail|group|type|typename|unitprogram|unit|price
MADRE000016|PROV. Y COLOC MACETA DE MELAMINA 15 MM SEGUN DISE�O |1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000017|"PROV Y COLOC DE YEE DE REDUCCION PVC C-9 4""x4""x2"" "|1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000018|"PROV Y COLOC VALVULA ANGULAR 1/2"" "|1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000019|"PROV Y COLOC DE CODO 90 1/2"" "|1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000020|"PROV Y COLOC DE CODO 90 3/4"" "|1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000021|"CODO PVC 45 DESAGUE DN 2"" "|1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000022|"PROV Y COLOC YEE PVC 2"" x 2 "" x 2"" "|1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000023|"PROV. Y COLOC TEE PVC 1/2"" "|1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000024|"PROV Y COLOC REDUCCION DE 3/4""*1/2"" "|1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000025|PROVISI�N E INSTALACI�N DE CAJA PEAD PLASTICA PARA CONEXION DOMICILIARIA DE 400 X 200 X 175 , ROTURA 1500 KG |1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000026|"PROV Y COLOC DE YEE PVC 6""X4"" C-9 "|1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000027|"PROV Y COLOCADO DE CODO PVC 1"" E-40 "|1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000028|"PROV Y COLOC REDUCCION BUJE PVC 1 1/2"" x 3/4"" "|1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000029|"PROV Y COLOC REDUCCION BUJE PVC 1 "" x 3/4"" "|1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000030|"PROV E INST COLADOR DE BRONCE 1"" "|1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000031|INSTALACION DE COLUMNA SEMAFORICA PEATONAL (NOCTURNO) |1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000032|"PROV Y COLOC DE REDUCCION DE F.G. 1"" A 3/4"" "|1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000033|"PROV Y COLOC VALVULA DE RETENCION D= 1/2"" DE COBRE "|1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000034|"PROV Y COLOC VALVULA DE RETENCION BR D= 1 1/2"" "|1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000035|"PROV Y COLOC DE CODO D= 1/2"" DE COBRE "|1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000036|"PROV Y COLOC DE CODO D= 3/4"" DE COBRE "|1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000037|"PROV Y COLOC DE TEE D= 3/4"" DE COBRE "|1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000038|"PROV Y COLOC DE TEE D= 1/2"" DE COBRE "|1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000039|"PROV Y COLOC VALVULA ANGULAR 1/2"" DE COBRE "|1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000040|"PROV Y COLOC DE REDUCCION DE COBRE 3/4"" A 1/2"" "|1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000041|"PROV Y COLOC DE YEE DE PVC 8"" a 6"" SDR 41 ANILLO DE GOMA "|1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000042|"PROV Y COLOC DE TEE PVC 1 1/2"" "|1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000043|"PROV Y COLOC DE TEE PVC 2"" "|1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000044|"PROV Y COLOC REDUCCION BUJE PVC 2 x 1 1/2"" "|1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000045|"PROV Y COLOC UNION UNIVERSAL PVC 1"" "|1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000046|"PROV Y COLOC UNION UNIVERSAL PVC 2"" "|1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000047|"PROV Y COLOC NIPLE PVC 1"" "|1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000048|"PROV Y COLOC NIPLE PVC 1 1/2"" "|1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000049|"PROV Y COLOC NIPLE PVC 2"" ROSCA "|1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000050|"PROV Y COLOC TAPON HEMBRA PVC 1"" ROSCA "|1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000051|"PROV Y COLOC DE CODO D=2"" DE COBRE "|1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000052|"PROV Y COLOC DE CODO D=1 1/2"" DE COBRE "|1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000053|"PROV Y COLOC DE CODO D=1"" DE COBRE "|1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000054|"PROV YCOLOC TEE D=2"" DE COBRE "|1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000055|"PROV YCOLOC TEE D=1 1/2"" DE COBRE "|1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000056|"PROV YCOLOC TEE D=1"" DE COBRE "|1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000057|"PROV Y COLOC DE REDUCCION DE COBRE 2"" A 1 1/2"" "|1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000058|"PROV Y COLOC DE REDUCCION DE COBRE 1 1/2"" A 1"" "|1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000059|"PROV Y COLOC DE REDUCCION DE COBRE 1"" A 3/4"" "|1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000060|"PROV Y COLOC VALVULA DE RETENCION D= 2"" DE COBRE "|1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000061|"PROV Y COLOC VALVULA DE RETENCION D= 1 1/2"" DE COBRE "|1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000062|"PROV Y COLOC VALVULA DE RETENCION D=1"" DE COBRE "|1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000063|"PROV Y COLOCADO DE CODO PVC 4"" E-40 "|1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000064|"PROV Y COLOCADO DE CODO PVC 3"" E-40 "|1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000065|"PROV Y COLOC DE REDUCCION DE PVC 4"" A 2"" E=40 "|1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000066|"PROV Y COLOC DE REDUCCION DE PVC 2"" A 1 1/2"" E=40 "|1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000067|"PROV Y COLOC DE REDUCCION DE PVC 1 1/2"" A 1"" E=40 "|1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000068|"PROV Y COLOC VALVULA DE RETENCION BR D= 4"" "|1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000069|"PROV Y COLOC VALVULA DE RETENCION BR D= 3"" "|1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000070|"PROVISION Y COLOCACION DE CODO FG 90� 4"" "|1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000071|"PROV Y COLOC TEE FG 4"" "|1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000072|"PROV Y COLOC DE YEE DE REDUCCION PVC C-9 4""x3"" "|1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000073|"PROV Y COLOC DE CODO 90�, PVC 3"" C-9 "|1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000074|"PROV Y COLOC CODO 45� PVC DIAM DE 6"" SDR-41 "|1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000075|"PROV Y COLOC CODO 45� PVC DIAM DE 3"" C-9 "|1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000076|"PROV Y COLOC DE REDUCCION DE 8"" A 6"" DE PVC SDR-41 "|1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000077|"PROV Y COLOC DE YEE DOBLE DE 6""x6""x8"" DE PVC SDR-41 "|1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000078|"PROV Y COLOC DE YEE DOBLE DE 4""x4""x6"" DE PVC SDR-41 "|1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000079|"PROV Y COLOC DE YEE DOBLE DE 3""x3""x4"" DE PVC C - 9 "|1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000080|"PROV Y COLOC DE REDUCCION DE 4"" A 3"" DE PVC C-9 "|1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000081|"PROVISION Y COLOCACION DE NIPLE HEXAGONAL BR 1 1/2"" "|1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000082|PROV E INST DE ACCESORIOS DE DESARENADOR |1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Unid|0
MADRE000083|PROV Y COLOC DE REDUCCION DE 3� A 2� DE PVC C-9 |1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000084|"PROV Y COLOC YEE PVC 6"" x 6 "" x 6"" "|1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000085|PROV Y COLOC DE TEE PVC 3� E-40 |1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000086|PROV Y COLOC DE TEE PVC 2� C-9 |1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000087|PROV Y COLOC DE YEE REDUCCION PVC 6� X 4� SDR-35 |1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000088|PROV Y COLOC DE YEE PVC 4� SDR 35 |1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000089|"PROV E INST DE YEE DOBLE DE 4""x 4""x 4"" SDR-35 "|1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000090|"PROV E INST DE YEE DOBLE DE 6""x 6""x 6"" SDR-41 "|1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000091|"PROV E INST DE REDUCCION FG DE 1"" A 1/2"" "|1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000092|"PROV Y COLOC DE YEE DE PVC DE 6"" SDR-41 "|1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000093|"PROV E INST DE REDUCCION FG DE 2"" A 1 1/2"" "|1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000094|"PROV. Y COLOC. REDUCCION BUJE FG 1"" x 1/2"" "|1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000095|"PROV. E INST. REDUCCION PVC ESP-ENCH 3 X 2"" plg "|1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000096|"PROVISION Y COLOCACION DE REDUCCION BUJE FG 2""x 1 1/2"" "|1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000097|"PROVISION Y COLOCACION CODO 45� PVC 8"" E-40 "|1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000098|"PROVISION Y COLOCACION YEE PVC 6"" C-9 "|1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000099|"PROVISION Y COLOCACION YEE DE REDUCCION PVC 6"" A 3"" C-9 "|1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000100|"PROVISION Y COLOCACION YEE DE REDUCCION PVC 3"" A 2"" C-9 "|1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000101|"PROVISION Y COLOCACION CODO 90� PVC 1 1/2"" "|1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000102|PROVISION Y COLOCACION TANQUE HIDRONEUMATICO |1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000103|"PROVISION Y COLOCACION CODO 45� FG 1 1/2"" "|1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000104|"PROVISION Y COLOCADO CODO 45� PVC 6"" C-9 "|1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000105|"PROVISION Y COLOCACION TAPON HEMBRA DE PVC 1"" "|1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000106|"PROVISION Y COLOCACION DUCHA TIPO REGADERA CON BRAZO DE 1/2"" "|1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000107|"PROVISION Y COLOCADO CODO 90� FG 3"" "|1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000108|"PROVISION Y COLOCACION REDUCCION FG 3"" A 2"" "|1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000109|"PROVISION Y COLOCACION TEE PVC DE 6"" SDR - 41 "|1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000110|PROVISION E INSTALACION ACCESORIOS DE BOMBA ESTACIONARIA TRIFASICO 5,5HP, 380 V 50 Ciclos (SIST CONTRA INCENDIOS) |1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000111|"PROVISION Y COLOCACION VALVULA REDUCTORA DE PRESION DE 1 1/2"" "|1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000112|"PROVISION Y COLOCACION CODO 90� HIDRO 3 DE 1 1/2"" "|1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000113|"PROVISION Y COLOCACION CODO 90� HIDRO 3 DE 1"" "|1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000114|"PROVISION Y COLOCACION CODO 90� HIDRO 3 DE 3/4"" "|1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000115|"PROVISION Y COLOCACION CODO 90� TERMOFUSION DE 1/2"" "|1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000116|"PROVISION Y COLOCACION TEE HIDRO 3 DE 1 1/2"" "|1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000117|"PROVISION Y COLOCACION TEE HIDRO 3 DE 1"" "|1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000118|"PROVISION Y COLOCACION TEE HIDRO 3 DE 3/4"" "|1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000119|"PROVISION Y COLOCACION TEE HIDRO 3 DE 1/2"" "|1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000120|"PROVISION Y COLOCACION REDUCCION FUSION 1 1/2"" A 1"" "|1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000121|"PROVISION Y COLOCACION REDUCCION FUSION 1"" A 3/4"" "|1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000122|"PROVISION Y COLOCACION REDUCCION FUSION 3/4"" A 1/2"" "|1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000123|"PROVISION Y COLOCACION CODO 90� FUSION, ROSCA METALICA DE 1/2"" "|1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000124|"PROVISION Y COLOCACION VALVULA ESFERICA FUSION H3 DE 1/2"" "|1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000125|"PROVISION Y COLOCACION COPLA FUSION, ROSCA METALICA DE 3/4"" "|1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000126|"PROVISION Y COLOCACION COPLA FUSION, ROSCA METALICA 1/2"" "|1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000127|PROVISION Y COLOCACION CUERPO CAJA SIFONADA 150X185X75 |1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000128|PROVISION Y COLOCACION PROLONGADOR DE PVC 100X150 |1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000129|"PROVISION Y COLOCACION CRUZ DE PVC DE 1 1/2"" "|1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000130|"PROVISION Y COLOCACION CRUZ DE PVC DE 1"" "|1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000131|"PROVISION Y COLOCACION CODO 90� HIDRO 3 DE 2"" "|1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000132|"PROVISION Y COLOCACION TEE HIDRO 3 DE 2"" "|1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000133|"PROVISION Y COLOCACION REDUCCION FUSION 2"" A 1 1/2"" "|1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000134|"PROVISION Y COLOCACION TAPON PVC 6"" "|1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000135|PROSIVION E INSTALACION ACCESORIOS DE BOMBA SUMERGIBLE MONOFASICA 1HP, 220V |1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000136|"PROVISION Y COLOCACION VALVULA ANGULAR 1/2"" INCLUYE ACCESORIOS "|1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000137|PROVISION E INSTALACION EXTRACTOR DE AIRE RADIAL CENTRIFUGO MONTADO EN TECHO |1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000138|PROVISION E INSTALACION GABINETE PARA PROTECCION CONTRA INCENDIOS |1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000139|"PROVISION E INSTALACION HIDRANTE BAJO NIVEL TIERRA 3"" (BOMBEROS) "|1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000140|"PROVISION Y COLOCACION VALVULA DE PIE 2"" C/COLADOR "|1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000141|"PROVISION Y COLOCACION ADAPTADOR PVC E-40 3"" "|1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000142|"PROVISION Y COLOCACION NIPLE HEXAGONAL FG 3"" "|1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000143|"PROVISION Y COLOCACION CODO PVC 2"" E - 40 "|1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000144|"PROVISION Y COLOCACION CODO PVC 1 1/2"" ROSCA "|1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000145|"PROVISION Y COLOCACION CODO 90� PVC 1"" E-40 "|1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000146|"PROVISION Y COLOCACION CODO 90� PVC 3/4"" E-40 "|1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000147|"PROVISION Y COLOCACION CODO 90� PVC 1/2"" E-40 "|1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000148|"PROVISION Y COLOCACION TEE PVC 2"" ROSCA "|1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000149|"PROVISION Y COLOCACION TEE PVC 1 1/2"" ROSCA "|1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000150|"PROVISION Y COLOCACION TEE PVC 1"" "|1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000151|"PROVISION Y COLOCACION TEE PVC 3/4"" E-40 "|1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000152|"PROVISION Y COLOCACION LLAVE DE PASO DE BRONCE 2"" "|1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000153|"PROVISION Y COLOCACION LLAVE DE PASO DE BRONCE 1"" "|1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000154|"PROVISION Y COLOCACION LLAVE DE PASO DE BRONCE 3/4"" "|1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000155|"PROVISION Y COLOCACION LLAVE DE PASO DE BRONCE 1/2"" "|1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000156|"PROVISION Y COLOCACION VALVULA DE RETENCION DE BRONCE 3"" (INCL ACCESORIOS) "|1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000157|"PROVISION Y COLOCACION COPLA FG DE 2"" "|1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000158|"PROVISION Y COLOCACION TUBERIA PVC 6"" C-9 (JUNTA RIGIDA UNION SOLDADA) "|1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|m|0
MADRE000159|"PROVISION Y COLOCACION CODO 90� DE PVC 2"" C-9 "|1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000160|"PROVISION Y COLOCACION REDUCCION PVC DE 3/4"" A 1/2"" "|1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000161|"PROVISION Y COLOCACION TAPON 4"" C-6 "|1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000162|"PROVISION Y COLOCACION TAPON 3"" C-6 "|1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
MADRE000163|"PROVISION Y COLOCACION TEE PVC 4"" C-6 "|1||jlmariaca|01/02/2017 12:00|01/02/2017 12:00||0|||0|Pza|0
