ref|label |hilo |item |login |fechaini |fechafin |detail |group |type |typename |unitprogram |unit |price 
GM-O-ACC-130|"PROV E INST DE YEE DOBLE DE 4""x 4""x 4"" SDR-35"|1||jlmariaca|01/01/2017|01/01/2017||0|||1|Pza|90.32
GM-O-ACC-131|"PROV E INST DE YEE DOBLE DE 6""x 6""x 6"" SDR-41"|1||jlmariaca|01/01/2017|01/01/2017||0|||1|Pza|188.27
GM-O-ACC-132|"PROV E INST DE REDUCCION FG DE 1"" A 1/2"""|1||jlmariaca|01/01/2017|01/01/2017||0|||1|Pza|33.24
GM-O-ACC-133|"PROV Y COLOC DE YEE DE PVC DE 6"" SDR-41"|1||jlmariaca|01/01/2017|01/01/2017||0|||1|Pza|803.61
GM-O-ACC-134|"PROV E INST DE REDUCCION FG DE 2"" A 1 1/2"""|1||jlmariaca|01/01/2017|01/01/2017||0|||1|Pza|60.17
GM-O-ACC-135|"PROV. Y COLOC. REDUCCION BUJE FG 1"" x 1/2"""|1||jlmariaca|01/01/2017|01/01/2017||0|||1|Pza|33.47
GM-O-ACC-136|"PROV. E INST. REDUCCION PVC ESP-ENCH 3 X 2"" plg"|1||jlmariaca|01/01/2017|01/01/2017||0|||1|Pza|343.36
GM-O-ACC-137|"PROVISION Y COLOCACION DE REDUCCION BUJE FG 2""x 1 1/2"""|1||jlmariaca|01/01/2017|01/01/2017||0|||1|Pza|60.17
GM-O-ACC-138|"PROVISION Y COLOCACION CODO 45� PVC 8"" E-40"|1||jlmariaca|01/01/2017|01/01/2017||0|||1|Pza|3253.65
GM-O-ACC-139|"PROVISION Y COLOCACION YEE PVC 6"" C-9"|1||jlmariaca|01/01/2017|01/01/2017||0|||1|Pza|183.09
GM-O-ACC-140|"PROVISION Y COLOCACION YEE DE REDUCCION PVC  6"" A 3"" C-9"|1||jlmariaca|01/01/2017|01/01/2017||0|||1|Pza|169.08
GM-O-ACC-141|"PROVISION Y COLOCACION YEE DE REDUCCION PVC 3"" A 2"" C-9"|1||jlmariaca|01/01/2017|01/01/2017||0|||1|Pza|44.18
GM-O-ACC-142|"PROVISION Y COLOCACION CODO 90� PVC 1 1/2"""|1||jlmariaca|01/01/2017|01/01/2017||0|||1|Pza|23.37
GM-O-ACC-143|PROVISION Y COLOCACION TANQUE HIDRONEUMATICO|1||jlmariaca|01/01/2017|01/01/2017||0|||1|Pza|5298.76
GM-O-ACC-144|"PROVISION Y COLOCACION CODO 45� FG 1 1/2"""|1||jlmariaca|01/01/2017|01/01/2017||0|||1|Pza|75.59
GM-O-ACC-145|"PROVISION Y COLOCADO CODO 45� PVC 6"" C-9"|1||jlmariaca|01/01/2017|01/01/2017||0|||1|Pza|1686.68
GM-O-ACC-147|"PROVISION Y COLOCACION TAPON HEMBRA DE PVC 1"""|1||jlmariaca|01/01/2017|01/01/2017||0|||1|Pza|15.88
GM-O-ACC-148|"PROVISION Y COLOCACION DUCHA TIPO REGADERA CON BRAZO DE 1/2"""|1||jlmariaca|01/01/2017|01/01/2017||0|||1|Pza|304.69
GM-O-ACC-149|"PROVISION Y COLOCADO CODO 90� FG 3"""|1||jlmariaca|01/01/2017|01/01/2017||0|||1|Pza|174.26
GM-O-ACC-150|"PROVISION Y COLOCACION REDUCCION FG 3"" A 2"""|1||jlmariaca|01/01/2017|01/01/2017||0|||1|Pza|91.01
GM-O-ACC-151|"PROVISION Y COLOCACION TEE PVC DE 6"" SDR - 41"|1||jlmariaca|01/01/2017|01/01/2017||0|||1|Pza|716.63
GM-O-ACC-152|PROVISION E INSTALACION ACCESORIOS DE BOMBA ESTACIONARIA TRIFASICO 5.5HP. 380 V 50 Ciclos (SIST CONTRA INCENDIOS)|1||jlmariaca|01/01/2017|01/01/2017||0|||1|Pza|8124.76
GM-O-ACC-153|"PROVISION Y COLOCACION VALVULA REDUCTORA DE PRESION DE 1 1/2"""|1||jlmariaca|01/01/2017|01/01/2017||0|||1|Pza|1438.45
GM-O-ACC-154|"PROVISION Y COLOCACION CODO 90� HIDRO 3 DE 1 1/2"""|1||jlmariaca|01/01/2017|01/01/2017||0|||1|Pza|36.05
GM-O-ACC-155|"PROVISION Y COLOCACION CODO 90� HIDRO 3 DE 1"""|1||jlmariaca|01/01/2017|01/01/2017||0|||1|Pza|30.94
GM-O-ACC-156|"PROVISION Y COLOCACION CODO 90� HIDRO 3 DE 3/4"""|1||jlmariaca|01/01/2017|01/01/2017||0|||1|Pza|23.03
GM-O-ACC-157|"PROVISION Y COLOCACION CODO 90� TERMOFUSION DE 1/2"""|1||jlmariaca|01/01/2017|01/01/2017||0|||1|Pza|18.7
GM-O-ACC-158|"PROVISION Y COLOCACION TEE HIDRO 3 DE 1 1/2"""|1||jlmariaca|01/01/2017|01/01/2017||0|||1|Pza|46.77
GM-O-ACC-159|"PROVISION Y COLOCACION TEE HIDRO 3 DE 1"""|1||jlmariaca|01/01/2017|01/01/2017||0|||1|Pza|27.62
GM-O-ACC-160|"PROVISION Y COLOCACION TEE HIDRO 3 DE 3/4"""|1||jlmariaca|01/01/2017|01/01/2017||0|||1|Pza|23.82
GM-O-ACC-161|"PROVISION Y COLOCACION TEE HIDRO 3 DE 1/2"""|1||jlmariaca|01/01/2017|01/01/2017||0|||1|Pza|22.27
GM-O-ACC-162|"PROVISION Y COLOCACION REDUCCION FUSION  1 1/2"" A 1"""|1||jlmariaca|01/01/2017|01/01/2017||0|||1|Pza|28.59
GM-O-ACC-163|"PROVISION Y COLOCACION REDUCCION FUSION 1"" A 3/4"""|1||jlmariaca|01/01/2017|01/01/2017||0|||1|Pza|25.69
GM-O-ACC-164|"PROVISION Y COLOCACION REDUCCION FUSION 3/4"" A 1/2"""|1||jlmariaca|01/01/2017|01/01/2017||0|||1|Pza|20.11
GM-O-ACC-165|"PROVISION Y COLOCACION CODO 90� FUSION. ROSCA METALICA DE 1/2"""|1||jlmariaca|01/01/2017|01/01/2017||0|||1|Pza|60.87
GM-O-ACC-166|"PROVISION Y COLOCACION VALVULA ESFERICA FUSION H3 DE 1/2"""|1||jlmariaca|01/01/2017|01/01/2017||0|||1|Pza|120.76
GM-O-ACC-167|"PROVISION Y COLOCACION COPLA FUSION. ROSCA METALICA DE 3/4"""|1||jlmariaca|01/01/2017|01/01/2017||0|||1|Pza|143.98
GM-O-ACC-168|"PROVISION Y COLOCACION COPLA FUSION. ROSCA METALICA 1/2"""|1||jlmariaca|01/01/2017|01/01/2017||0|||1|Pza|55.42
GM-O-ACC-169|PROVISION Y COLOCACION CUERPO CAJA SIFONADA 150X185X75|1||jlmariaca|01/01/2017|01/01/2017||0|||1|Pza|152.29
GM-O-ACC-170|PROVISION Y COLOCACION PROLONGADOR DE PVC 100X150|1||jlmariaca|01/01/2017|01/01/2017||0|||1|Pza|56.07
GM-O-ACC-171|"PROVISION Y COLOCACION CRUZ DE PVC DE 1 1/2"""|1||jlmariaca|01/01/2017|01/01/2017||0|||1|Pza|62.18
GM-O-ACC-172|"PROVISION Y COLOCACION CRUZ DE PVC DE 1"""|1||jlmariaca|01/01/2017|01/01/2017||0|||1|Pza|34.29
GM-O-ACC-173|"PROVISION Y COLOCACION CODO 90� HIDRO 3 DE 2"""|1||jlmariaca|01/01/2017|01/01/2017||0|||1|Pza|83.18
GM-O-ACC-174|"PROVISION Y COLOCACION TEE HIDRO 3 DE 2"""|1||jlmariaca|01/01/2017|01/01/2017||0|||1|Pza|114.78
GM-O-ACC-175|"PROVISION Y COLOCACION REDUCCION FUSION  2"" A 1 1/2"""|1||jlmariaca|01/01/2017|01/01/2017||0|||1|Pza|32.72
GM-O-ACC-176|"PROVISION Y COLOCACION TAPON PVC 6"""|1||jlmariaca|01/01/2017|01/01/2017||0|||1|Pza|66.48
GM-O-ACC-177|PROSIVION E INSTALACION ACCESORIOS DE BOMBA SUMERGIBLE MONOFASICA 1HP. 220V|1||jlmariaca|01/01/2017|01/01/2017||0|||1|Pza|2110.8
GM-O-ACC-178|"PROVISION Y COLOCACION VALVULA ANGULAR 1/2"" INCLUYE ACCESORIOS"|1||jlmariaca|01/01/2017|01/01/2017||0|||1|Pza|171.61
GM-O-ACC-179|PROVISION E INSTALACION EXTRACTOR DE AIRE RADIAL CENTRIFUGO MONTADO EN TECHO|1||jlmariaca|01/01/2017|01/01/2017||0|||1|Pza|7446.99
GM-O-ACC-181|PROVISION E INSTALACION GABINETE PARA PROTECCION CONTRA INCENDIOS|1||jlmariaca|01/01/2017|01/01/2017||0|||1|Pza|8402.99
GM-O-ACC-182|"PROVISION E INSTALACION HIDRANTE BAJO NIVEL TIERRA 3"" (BOMBEROS)"|1||jlmariaca|01/01/2017|01/01/2017||0|||1|Pza|7149.01
GM-O-ACC-183|"PROVISION Y COLOCACION VALVULA DE PIE 2"" C/COLADOR"|1||jlmariaca|01/01/2017|01/01/2017||0|||1|Pza|232.05
GM-O-ACC-184|"PROVISION Y COLOCACION ADAPTADOR PVC E-40 3"""|1||jlmariaca|01/01/2017|01/01/2017||0|||1|Pza|70.75
GM-O-ACC-185|"PROVISION Y COLOCACION NIPLE HEXAGONAL FG 3"""|1||jlmariaca|01/01/2017|01/01/2017||0|||1|Pza|93.79
GM-O-ACC-186|"PROVISION Y COLOCACION CODO PVC 2"" E - 40"|1||jlmariaca|01/01/2017|01/01/2017||0|||1|Pza|40.37
GM-O-ACC-187|"PROVISION Y COLOCACION CODO PVC 1 1/2"" ROSCA"|1||jlmariaca|01/01/2017|01/01/2017||0|||1|Pza|35.27
GM-O-ACC-188|"PROVISION Y COLOCACION CODO 90� PVC 1"" E-40"|1||jlmariaca|01/01/2017|01/01/2017||0|||1|Pza|28.45
GM-O-ACC-189|"PROVISION Y COLOCACION CODO 90� PVC 3/4"" E-40"|1||jlmariaca|01/01/2017|01/01/2017||0|||1|Pza|24.2
GM-O-ACC-190|"PROVISION Y COLOCACION CODO 90� PVC 1/2"" E-40"|1||jlmariaca|01/01/2017|01/01/2017||0|||1|Pza|21.11
GM-O-ACC-191|"PROVISION Y COLOCACION TEE PVC 2"" ROSCA"|1||jlmariaca|01/01/2017|01/01/2017||0|||1|Pza|57.68
GM-O-ACC-192|"PROVISION Y COLOCACION TEE PVC 1 1/2"" ROSCA"|1||jlmariaca|01/01/2017|01/01/2017||0|||1|Pza|40.39
GM-O-ACC-193|"PROVISION Y COLOCACION TEE PVC 1"""|1||jlmariaca|01/01/2017|01/01/2017||0|||1|Pza|28.15
GM-O-ACC-194|"PROVISION Y COLOCACION TEE PVC 3/4"" E-40"|1||jlmariaca|01/01/2017|01/01/2017||0|||1|Pza|19.49
GM-O-ACC-196|"PROVISION Y COLOCACION LLAVE DE PASO DE BRONCE 2"""|1||jlmariaca|01/01/2017|01/01/2017||0|||1|Pza|602.58
GM-O-ACC-198|"PROVISION Y COLOCACION LLAVE DE PASO DE BRONCE 1"""|1||jlmariaca|01/01/2017|01/01/2017||0|||1|Pza|200.65
GM-O-ACC-200|"PROVISION Y COLOCACION LLAVE DE PASO DE BRONCE 3/4"""|1||jlmariaca|01/01/2017|01/01/2017||0|||1|Pza|166.92
GM-O-ACC-202|"PROVISION Y COLOCACION LLAVE DE PASO DE BRONCE 1/2"""|1||jlmariaca|01/01/2017|01/01/2017||0|||1|Pza|135.43
GM-O-ACC-204|"PROVISION Y COLOCACION VALVULA DE RETENCION DE BRONCE 3"" (INCL  ACCESORIOS)"|1||jlmariaca|01/01/2017|01/01/2017||0|||1|Pza|1360.23
GM-O-ACC-206|"PROVISION Y COLOCACION COPLA FG DE  2"""|1||jlmariaca|01/01/2017|01/01/2017||0|||1|Pza|48.96
GM-O-ACC-207|"PROVISION Y COLOCACION TUBERIA PVC 6"" C-9 (JUNTA RIGIDA UNION SOLDADA)"|1||jlmariaca|01/01/2017|01/01/2017||0|||1|m|169.84
GM-O-ACC-208|"PROVISION Y COLOCACION CODO 90� DE PVC 2"" C-9"|1||jlmariaca|01/01/2017|01/01/2017||0|||1|Pza|388.83
GM-O-ACC-209|"PROVISION Y COLOCACION REDUCCION  PVC  DE  3/4"" A  1/2"""|1||jlmariaca|01/01/2017|01/01/2017||0|||1|Pza|19.88
GM-O-ACC-210|"PROVISION Y COLOCACION TAPON 4"" C-6"|1||jlmariaca|01/01/2017|01/01/2017||0|||1|Pza|106.11
GM-O-ACC-211|"PROVISION Y COLOCACION TAPON 3"" C-6"|1||jlmariaca|01/01/2017|01/01/2017||0|||1|Pza|53.62
GM-O-ACC-212|"PROVISION Y COLOCACION TEE PVC 4"" C-6"|1||jlmariaca|01/01/2017|01/01/2017||0|||1|Pza|1252.19
GM-O-ACC-213|"PROVISION Y COLOCACION LLAVE DE PASO HIDRO 3 DE 1"""|1||jlmariaca|01/01/2017|01/01/2017||0|||1|Pza|368.92
GM-O-ACC-214|"PROVISION Y COLOCACION LLAVE DE PASO HIDRO 3 DE 3/4"""|1||jlmariaca|01/01/2017|01/01/2017||0|||1|Pza|263.94
GM-O-ACC-215|"PROVISION Y COLOCACION VALVULA DE RETENCION DE BRONCE 1"" AGUA CALIENTE"|1||jlmariaca|01/01/2017|01/01/2017||0|||1|Pza|302.93
